,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,154.9296978,18.89965469,172.88,51.52,21.56,6.96,50,360,500,0.8,0.03
seed_1,145.9807403,18.60702543,186.36,55.6,24.16,7.52,50,360,500,0.8,0.03
seed_2,149.3495257,18.80345557,176.76,55.96,24.12,6.52,50,360,500,0.8,0.03
seed_3,130.0791647,18.77175796,195.56,55.96,22.84,6.84,50,360,500,0.8,0.03
seed_4,138.3815548,18.69426624,183.56,57.4,24.48,5.96,50,360,500,0.8,0.03
seed_5,150.2551542,18.72732273,183.28,55.6,24.8,7.76,50,360,500,0.8,0.03
seed_6,136.6506896,18.50955511,174.84,54.76,21.8,5.6,50,360,500,0.8,0.03
seed_7,141.655145,18.78255567,165.76,49.28,21,6.48,50,360,500,0.8,0.03
seed_8,137.7011893,18.58994774,173.76,51.84,22.28,6.28,50,360,500,0.8,0.03
seed_9,142.8560127,18.71274516,165.72,48.4,20.4,6.28,50,360,500,0.8,0.03
seed_10,137.1559518,18.28715096,164.88,51.04,23.56,6.24,50,360,500,0.8,0.03
seed_11,139.5296581,18.89890634,192.44,58.2,26.92,8.56,50,360,500,0.8,0.03
seed_12,134.6622804,18.65079241,176.8,51.24,18.56,4.08,50,360,500,0.8,0.03
seed_13,144.139858,18.73488969,182.6,58.2,25,7.88,50,360,500,0.8,0.03
seed_14,144.4853548,18.61711321,163.68,49,21.08,6.68,50,360,500,0.8,0.03
seed_15,140.0962554,18.74544509,190.32,55.92,24.08,8.12,50,360,500,0.8,0.03
seed_16,140.8142869,19.43521691,175.36,50.8,20.56,6.36,50,360,500,0.8,0.03
seed_17,143.4817185,18.64132447,174.72,53.44,20.04,5.36,50,360,500,0.8,0.03
seed_18,140.4921391,18.78881889,199.64,66.76,31.76,9.04,50,360,500,0.8,0.03
seed_19,144.6277216,18.75963425,192.44,58.52,25.84,9.88,50,360,500,0.8,0.03
