,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,1497.16134033647,27.940193337700222,48.0,15.16,7.16,2.56,50,360,500,0.1,0.1
seed_1,1512.21526451101,28.30294776367621,50.92,14.92,7.28,1.88,50,360,500,0.1,0.1
seed_2,1464.4311340776806,26.81576875368829,49.2,14.48,6.52,2.12,50,360,500,0.1,0.1
seed_3,1459.2492574358766,27.991786737748956,39.84,10.8,5.12,1.88,50,360,500,0.1,0.1
seed_4,1511.103961805712,28.460550166718967,41.92,13.72,6.64,2.28,50,360,500,0.1,0.1
seed_5,1489.0672324650402,30.967068751644323,50.0,15.6,7.76,2.48,50,360,500,0.1,0.1
seed_6,1502.2032492235155,27.351160116705202,53.72,13.28,5.12,1.8,50,360,500,0.1,0.1
seed_7,1512.29933329766,30.050831580263935,46.4,14.36,5.92,2.52,50,360,500,0.1,0.1
seed_8,1487.573433124469,29.280460101425415,45.48,14.68,7.36,2.76,50,360,500,0.1,0.1
seed_9,1538.9678027918571,27.489159410525158,30.96,8.2,2.92,0.8,50,360,500,0.1,0.1
seed_10,1456.6628760196772,28.520807033680235,41.12,13.32,6.36,1.32,50,360,500,0.1,0.1
seed_11,1513.776310930801,28.605551336184373,40.24,13.8,6.88,2.2,50,360,500,0.1,0.1
seed_12,1574.4056285811173,28.30298320184491,43.16,12.04,6.0,2.04,50,360,500,0.1,0.1
seed_13,1463.833767808244,28.94057895154234,48.72,14.76,6.84,2.48,50,360,500,0.1,0.1
seed_14,1532.2610483992871,27.902893109430682,48.32,14.44,6.16,2.2,50,360,500,0.1,0.1
seed_15,1507.0029267735572,28.160493560315807,40.0,10.2,4.96,1.52,50,360,500,0.1,0.1
seed_16,1456.2834722311297,28.41179954214028,46.64,14.36,6.48,2.4,50,360,500,0.1,0.1
seed_17,1470.6979283991498,29.110246810717985,54.24,16.68,6.84,2.52,50,360,500,0.1,0.1
seed_18,1509.0601336640743,29.64981340975773,42.48,14.52,6.48,2.16,50,360,500,0.1,0.1
seed_19,1501.943304447218,29.738831790421198,62.24,20.8,9.64,2.8,50,360,500,0.1,0.1
