,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,437.87256595164706,21.358666983321655,122.2,35.04,14.36,4.44,50,360,500,0.6,0.08
seed_1,440.3601128904915,21.02311023730986,125.6,38.04,15.72,5.04,50,360,500,0.6,0.08
seed_2,439.15595813060924,20.19519813439123,111.32,35.16,13.92,4.16,50,360,500,0.6,0.08
seed_3,427.0845229857683,20.423760501584585,133.76,35.84,13.8,3.4,50,360,500,0.6,0.08
seed_4,429.34543361297364,20.95747537990925,125.04,35.36,15.16,3.36,50,360,500,0.6,0.08
seed_5,490.7380466289792,21.38307738677286,108.0,34.08,14.12,5.04,50,360,500,0.6,0.08
seed_6,446.46319327452926,20.565640878899515,125.12,38.04,14.96,3.6,50,360,500,0.6,0.08
seed_7,454.5590819379944,20.905105290053182,125.04,35.2,14.16,4.4,50,360,500,0.6,0.08
seed_8,442.17204960287467,21.01931974365807,129.84,36.24,15.08,4.16,50,360,500,0.6,0.08
seed_9,463.28039536240516,21.4454184347116,112.04,30.24,12.56,4.0,50,360,500,0.6,0.08
seed_10,439.98607643069283,21.527058197312844,114.36,31.96,13.96,4.48,50,360,500,0.6,0.08
seed_11,429.3618095578568,21.447875804713558,123.24,34.76,15.04,4.28,50,360,500,0.6,0.08
seed_12,455.39002554984364,22.033193075917413,120.0,30.16,11.08,3.24,50,360,500,0.6,0.08
seed_13,440.5342458963633,21.08876090681973,118.0,33.28,14.04,4.92,50,360,500,0.6,0.08
seed_14,459.1880786695011,21.29016426438521,115.04,31.28,12.88,4.88,50,360,500,0.6,0.08
seed_15,461.1528699872057,21.835753076424535,129.72,38.24,17.0,5.92,50,360,500,0.6,0.08
seed_16,431.73478735764746,21.655834681246407,136.36,42.84,18.28,5.28,50,360,500,0.6,0.08
seed_17,441.7397283407866,20.89751096760072,123.64,29.72,11.28,3.8,50,360,500,0.6,0.08
seed_18,458.1095226428518,21.673386616265898,125.08,36.92,17.44,6.04,50,360,500,0.6,0.08
seed_19,459.74352711600864,21.016244517580883,124.48,37.48,13.52,3.48,50,360,500,0.6,0.08
