,Unnamed: 0,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
0,seed_0,188.4265689408184,18.606682439290523,465.5,162.16,73.96,22.72,100,360,500,0.9,0.08
1,seed_1,201.1845785336596,18.58195937282817,449.72,157.84,74.4,24.64,100,360,500,0.9,0.08
2,seed_2,216.003712239568,18.91622782385774,462.4,166.32,77.0,25.12,100,360,500,0.9,0.08
3,seed_3,201.19388484349787,19.057547506721452,475.34,165.62,75.92,26.38,100,360,500,0.9,0.08
4,seed_4,193.42452897326453,18.82341546092911,463.96,159.24,74.26,24.3,100,360,500,0.9,0.08
