,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,75.59426126835844,17.37164188337303,69.92,23.12,10.08,2.96,25,360,500,0.1,0.02
seed_1,82.29813730724847,17.07917332738255,98.72,35.2,17.28,5.44,25,360,500,0.1,0.02
seed_2,79.65493816014703,17.536115453124026,79.84,30.8,15.44,5.12,25,360,500,0.1,0.02
seed_3,86.54758483882674,17.229687842893004,90.24,28.48,11.68,2.64,25,360,500,0.1,0.02
seed_4,83.2934713771966,17.26977424639146,83.2,27.2,13.04,3.84,25,360,500,0.1,0.02
seed_5,85.9995114726571,17.27489426023063,92.0,32.08,14.96,4.48,25,360,500,0.1,0.02
seed_6,80.93244558087304,17.365990141697303,98.0,39.52,18.0,5.12,25,360,500,0.1,0.02
seed_7,78.77700879766307,17.284284503536572,82.08,27.12,13.44,5.12,25,360,500,0.1,0.02
seed_8,78.02743255592223,17.304558482935196,81.68,29.2,13.84,3.76,25,360,500,0.1,0.02
seed_9,89.22408613140243,17.138025979566592,90.56,30.96,14.24,5.36,25,360,500,0.1,0.02
seed_10,74.83557754016091,17.33873004086816,100.32,34.32,16.08,4.64,25,360,500,0.1,0.02
seed_11,82.70806413326513,17.124503694756513,94.08,34.0,14.96,4.72,25,360,500,0.1,0.02
seed_12,86.83362603030659,17.050916842084078,75.12,26.48,14.8,6.88,25,360,500,0.1,0.02
seed_13,79.69535302880504,17.412415274941658,87.76,31.36,12.16,4.08,25,360,500,0.1,0.02
seed_14,75.60366566316836,17.132320269816347,93.76,33.6,16.0,4.32,25,360,500,0.1,0.02
seed_15,83.4547611840589,17.782040719205682,92.24,32.16,16.88,6.48,25,360,500,0.1,0.02
seed_16,80.55752825569108,17.20867340854546,96.72,34.88,14.16,4.0,25,360,500,0.1,0.02
seed_17,81.6470680208045,17.256601496995085,88.08,28.0,13.76,3.84,25,360,500,0.1,0.02
seed_18,82.97685140413762,17.421107769491183,96.4,36.64,17.52,4.64,25,360,500,0.1,0.02
seed_19,75.16692652065791,17.30769836004008,85.36,29.92,13.44,3.52,25,360,500,0.1,0.02
