,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,115.37277468827297,18.41305788405352,65.92,13.84,2.8,0.72,25,360,500,0.7,0.04
seed_1,102.45973291748417,18.258903511200245,64.96,15.04,5.52,0.72,25,360,500,0.7,0.04
seed_2,119.42130527191895,18.517843721097726,58.0,12.24,5.68,2.16,25,360,500,0.7,0.04
seed_3,118.50068342873749,18.13221356926556,62.96,13.92,3.68,1.52,25,360,500,0.7,0.04
seed_4,104.02333022617273,18.65228429827246,75.36,17.12,7.2,2.16,25,360,500,0.7,0.04
seed_5,124.37594804733618,18.477804769018956,63.76,16.4,4.96,1.84,25,360,500,0.7,0.04
seed_6,105.96023807820238,18.590768190704555,51.84,12.96,5.04,1.76,25,360,500,0.7,0.04
seed_7,126.83173731190789,18.43359783309321,55.92,10.72,4.24,0.96,25,360,500,0.7,0.04
seed_8,112.71630335350095,18.350463134014234,57.44,16.24,7.04,2.16,25,360,500,0.7,0.04
seed_9,117.59370055914582,18.341928011322207,67.44,16.16,6.64,2.0,25,360,500,0.7,0.04
seed_10,113.46710689195449,18.338934604886735,48.72,12.16,5.2,1.12,25,360,500,0.7,0.04
seed_11,114.65570349173349,18.65046293235911,59.2,14.8,5.76,1.92,25,360,500,0.7,0.04
seed_12,118.22446266289225,17.98278563949247,50.96,9.04,2.72,0.32,25,360,500,0.7,0.04
seed_13,127.62531930782076,18.485336918721174,63.6,15.76,6.8,2.16,25,360,500,0.7,0.04
seed_14,129.28238522689173,18.09926217619463,60.88,15.92,7.44,2.16,25,360,500,0.7,0.04
seed_15,131.453264536895,18.959665324679186,45.28,7.36,2.96,0.96,25,360,500,0.7,0.04
seed_16,111.74107259089986,18.582612659281565,59.2,15.6,7.28,2.08,25,360,500,0.7,0.04
seed_17,127.99314476993224,18.585344762693932,64.24,20.0,8.08,1.76,25,360,500,0.7,0.04
seed_18,125.4017530506666,18.33276421623666,78.48,20.16,10.4,2.96,25,360,500,0.7,0.04
seed_19,114.92264125066043,18.540047537126895,55.2,11.92,3.36,0.96,25,360,500,0.7,0.04
