,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,241.38834145866923,19.603650876527002,147.28,44.8,20.0,6.12,50,360,500,0.3,0.04
seed_1,252.91751043878318,19.190667455514717,156.88,52.8,22.92,6.96,50,360,500,0.3,0.04
seed_2,264.2351858745714,19.457434460664775,156.68,55.4,25.52,8.24,50,360,500,0.3,0.04
seed_3,233.7951222824513,19.110631226235032,153.16,42.12,18.16,5.92,50,360,500,0.3,0.04
seed_4,247.36816360351332,19.360919768503262,140.48,47.28,23.24,7.96,50,360,500,0.3,0.04
seed_5,253.8370909879355,19.312989571374068,153.2,49.64,22.6,7.4,50,360,500,0.3,0.04
seed_6,246.26192184048847,19.355442036320618,160.04,53.84,24.28,7.52,50,360,500,0.3,0.04
seed_7,254.79494704871615,19.37479479607237,148.36,48.32,21.12,6.84,50,360,500,0.3,0.04
seed_8,255.12341485537837,19.073154674731054,157.84,46.6,19.04,6.16,50,360,500,0.3,0.04
seed_9,259.5719135560605,18.852442356591606,146.88,44.92,19.04,6.16,50,360,500,0.3,0.04
seed_10,244.97314664726946,18.91222813046137,139.52,46.28,19.36,5.84,50,360,500,0.3,0.04
seed_11,233.46438944567203,19.73375723038881,162.04,51.32,25.16,7.64,50,360,500,0.3,0.04
seed_12,243.91282163442312,19.39212611637691,153.12,50.52,22.24,8.36,50,360,500,0.3,0.04
seed_13,266.13185204132117,19.306333168663745,144.56,49.0,22.88,7.56,50,360,500,0.3,0.04
seed_14,251.83167344638113,19.240261957409263,147.0,46.12,21.4,8.2,50,360,500,0.3,0.04
seed_15,239.3690045151394,19.582290166744293,168.0,60.68,29.44,10.12,50,360,500,0.3,0.04
seed_16,247.43485993990544,19.54493281953248,159.64,49.08,21.04,6.4,50,360,500,0.3,0.04
seed_17,233.63040758611038,19.023599145384246,174.72,58.08,27.92,8.48,50,360,500,0.3,0.04
seed_18,242.2381526244052,19.368479325077228,171.52,55.64,21.84,6.64,50,360,500,0.3,0.04
seed_19,245.5716762140721,19.16068821869233,153.0,47.0,20.44,6.28,50,360,500,0.3,0.04
