,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,171.124132753779,18.66499326228797,165.4,52.64,24.36,7.56,50,360,500,0.6,0.032
seed_1,157.17843697941183,18.65734498791258,176.08,56.88,26.84,7.84,50,360,500,0.6,0.032
seed_2,168.41862525934903,18.681474406202252,193.92,60.48,27.72,7.92,50,360,500,0.6,0.032
seed_3,152.58895518643777,18.629371937327445,197.4,63.72,28.08,9.32,50,360,500,0.6,0.032
seed_4,156.1858152708887,18.54947412991772,171.84,54.52,24.4,8.32,50,360,500,0.6,0.032
seed_5,164.16041739558477,19.033584759474156,172.8,51.88,22.92,5.92,50,360,500,0.6,0.032
seed_6,155.1879764602615,18.637658663824276,167.32,55.52,23.32,7.28,50,360,500,0.6,0.032
seed_7,174.02620852096732,18.93359548394002,159.04,45.28,18.36,5.4,50,360,500,0.6,0.032
seed_8,161.20133195227206,18.532202868206955,174.44,47.08,20.08,5.68,50,360,500,0.6,0.032
seed_9,164.24058201873544,18.541168046469515,163.04,44.44,18.16,6.12,50,360,500,0.6,0.032
seed_10,157.0683899995454,18.447117384254007,170.0,51.12,22.28,6.4,50,360,500,0.6,0.032
seed_11,155.97945531341037,19.04890463517119,177.44,53.08,22.6,6.24,50,360,500,0.6,0.032
seed_12,159.41368229184326,18.45810694875678,174.92,51.16,20.88,5.92,50,360,500,0.6,0.032
seed_13,159.8503234428065,18.839061814851746,184.56,59.64,28.16,9.84,50,360,500,0.6,0.032
seed_14,164.24731553802084,18.515401336756923,166.24,48.6,22.36,7.64,50,360,500,0.6,0.032
seed_15,164.09993759889778,18.761058255498746,200.52,61.96,28.08,8.28,50,360,500,0.6,0.032
seed_16,158.35597149997284,18.653499512843208,181.16,58.84,23.64,7.96,50,360,500,0.6,0.032
seed_17,156.4745268029741,18.6024322692601,177.12,53.48,21.88,5.56,50,360,500,0.6,0.032
seed_18,156.6209136187598,18.847146077650205,203.08,67.16,31.68,8.92,50,360,500,0.6,0.032
seed_19,160.3141770498268,18.7230738197893,165.2,49.2,20.6,6.6,50,360,500,0.6,0.032
