,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,409.8473276090681,20.647385876686222,109.04,34.68,16.4,5.92,50,360,500,0.0,0.046
seed_1,393.8782799673689,20.956211578946743,135.44,43.96,20.8,6.04,50,360,500,0.0,0.046
seed_2,424.49186370240227,19.93156324956187,119.24,41.84,19.88,6.88,50,360,500,0.0,0.046
seed_3,384.4985179843784,20.55831775174763,125.08,42.32,19.68,6.8,50,360,500,0.0,0.046
seed_4,401.59031904246643,20.403173269387825,111.92,37.8,16.48,5.28,50,360,500,0.0,0.046
seed_5,393.8814949902509,20.65983100544473,115.0,39.44,18.16,6.28,50,360,500,0.0,0.046
seed_6,402.6798999880042,20.336821388131593,117.44,36.44,14.84,5.32,50,360,500,0.0,0.046
seed_7,405.8677430270956,20.711403693049945,115.84,33.52,15.24,5.12,50,360,500,0.0,0.046
seed_8,417.5113708620687,20.320910654924045,114.44,39.72,18.72,5.12,50,360,500,0.0,0.046
seed_9,425.6069419996513,20.097610541715135,118.0,35.16,15.04,5.08,50,360,500,0.0,0.046
seed_10,419.1633951628952,20.2408953607958,101.6,34.8,15.8,5.88,50,360,500,0.0,0.046
seed_11,398.1792140616373,21.114821908460364,118.92,40.56,19.92,5.44,50,360,500,0.0,0.046
seed_12,431.0868357476011,20.266926722783346,105.64,33.12,13.4,4.6,50,360,500,0.0,0.046
seed_13,408.23150592237397,20.480202249962602,126.96,40.48,18.6,6.16,50,360,500,0.0,0.046
seed_14,416.0487180347516,20.379618387591417,116.64,36.2,16.4,4.8,50,360,500,0.0,0.046
seed_15,388.0754614911755,20.401734167817967,135.68,43.24,19.16,5.64,50,360,500,0.0,0.046
seed_16,413.9231012093532,20.917617966593063,118.2,36.0,14.64,3.76,50,360,500,0.0,0.046
seed_17,391.48232917589297,20.294458388485616,118.96,36.32,16.76,4.92,50,360,500,0.0,0.046
seed_18,407.65927740569185,20.509088462637685,137.2,47.72,22.04,7.76,50,360,500,0.0,0.046
seed_19,394.7563067282138,20.39573631533838,122.32,40.92,19.16,6.08,50,360,500,0.0,0.046
