,accel,time,half,quarter,one_eighth,collision,agent,viewing_angle,step,dynamic_percent,simple_avoid_vec
seed_0,85.0082949688275,17.564665891391282,65.92,19.68,9.44,2.4,25,360,500,0.3,0.02
seed_1,78.07157705711955,17.361937477830587,93.12,30.88,14.24,4.8,25,360,500,0.3,0.02
seed_2,87.05577870189501,17.482887891742525,73.92,23.04,8.96,2.32,25,360,500,0.3,0.02
seed_3,82.39777993198796,17.619038997229527,92.4,28.72,11.04,4.4,25,360,500,0.3,0.02
seed_4,80.79197455384917,17.5031388726688,83.04,29.68,14.72,4.48,25,360,500,0.3,0.02
seed_5,89.32849170884488,17.48834017139399,72.32,20.24,8.48,2.96,25,360,500,0.3,0.02
seed_6,79.75663289555612,17.636869041236427,83.44,23.68,11.6,4.16,25,360,500,0.3,0.02
seed_7,82.08708674459443,17.652727279771543,76.64,18.96,7.68,1.84,25,360,500,0.3,0.02
seed_8,83.85611907452409,17.469031764985463,85.52,24.0,8.88,2.08,25,360,500,0.3,0.02
seed_9,90.25441495773514,17.39086504633543,77.12,23.92,8.96,2.08,25,360,500,0.3,0.02
seed_10,85.81260687432504,17.633591757034882,94.16,31.04,11.12,3.28,25,360,500,0.3,0.02
seed_11,90.4988778910187,17.431763512621817,87.44,27.52,12.48,3.36,25,360,500,0.3,0.02
seed_12,84.4961467436643,17.378140215931676,75.76,23.28,10.96,3.76,25,360,500,0.3,0.02
seed_13,81.50474302794015,17.663812198570874,75.84,21.04,10.0,4.32,25,360,500,0.3,0.02
seed_14,75.79750302021765,17.28819033944419,76.88,26.4,12.32,5.28,25,360,500,0.3,0.02
seed_15,85.74354669620082,18.023619842028268,81.2,24.88,11.68,3.76,25,360,500,0.3,0.02
seed_16,81.54255088536935,17.429733184929898,78.88,22.96,10.56,3.6,25,360,500,0.3,0.02
seed_17,86.47151171926431,17.466419598243707,84.8,32.96,15.12,4.48,25,360,500,0.3,0.02
seed_18,91.65520897711856,17.637483101585147,87.6,28.16,12.64,4.72,25,360,500,0.3,0.02
seed_19,81.53841680469375,17.571655734658922,70.56,21.68,9.28,2.96,25,360,500,0.3,0.02
